1765017074.975757,behave-mgr,START
1765017074.988571,avoid,START
1765017075.011176,nudge,START
1765017075.021239,radiozoa,START
1765017075.036577,roam,START
1765017075.465145,scan,START
1765017075.488230,scout,START
1765017075.506763,swerve,START
1765017079.528041,roam,0.000,0.613,0.000
1765017079.529627,nudge,0.000,0.000,0.000
1765017079.557276,swerve,0.000,0.000,0.000
1765017079.563536,scan,0.000,0.000,0.000
1765017079.565332,avoid,0.000,0.000,0.000
1765017079.565935,scout,0.000,0.000,0.000
1765017079.588512,nudge,0.000,0.000,0.000
1765017079.623164,swerve,0.000,0.000,0.000
1765017079.630040,scan,0.000,0.000,0.000
1765017079.647592,avoid,0.000,0.000,0.000
1765017079.648273,nudge,0.000,0.000,0.000
1765017079.654450,scout,0.000,0.000,0.000
1765017079.679638,swerve,0.000,0.000,0.000
1765017079.681953,scan,0.000,0.000,0.000
1765017079.711391,nudge,0.000,0.000,0.000
1765017079.719278,avoid,0.000,0.000,0.000
1765017079.740106,swerve,0.000,0.000,0.000
1765017079.746177,scout,0.000,0.000,0.000
1765017079.759319,scan,0.000,0.000,0.000
1765017079.769938,nudge,0.000,0.000,0.000
1765017079.779999,avoid,0.000,0.000,0.000
1765017079.801211,scout,0.000,0.000,0.000
1765017079.809941,roam,0.000,0.613,0.000
1765017079.811527,swerve,0.000,0.000,0.000
1765017079.820561,scan,0.000,0.000,0.000
1765017079.830833,nudge,0.000,0.000,0.000
1765017079.839895,avoid,0.000,0.000,0.000
1765017079.869215,scout,0.000,0.000,0.000
1765017079.889187,nudge,0.000,0.000,0.000
1765017079.893028,swerve,0.000,0.000,0.000
1765017079.923667,scout,0.000,0.000,0.000
1765017079.925869,avoid,0.000,0.000,0.000
1765017079.940364,radiozoa,0.279,0.109,0.000
1765017079.946605,scan,0.000,0.000,0.000
1765017079.953072,nudge,0.000,0.000,0.000
1765017079.971687,swerve,0.000,0.000,0.000
1765017079.979393,roam,0.000,0.613,0.000
1765017079.986052,scout,0.000,0.000,0.000
1765017079.988047,avoid,0.000,0.000,0.000
1765017080.031734,motor-ctrl,START
1765017080.037758,pfwd,START
1765017080.044090,scan,0.000,0.000,0.000
1765017080.044609,nudge,0.000,0.000,0.000
1765017080.044869,sfwd,START
1765017080.061952,swerve,0.000,0.000,0.000
1765017080.062890,paft,START
1765017080.063776,saft,START
1765017080.072586,kros,START
1765017080.078114,avoid,0.000,0.000,0.000
1765017080.079177,scout,0.000,0.000,0.000
1765017080.106875,roam,0.000,0.613,0.000
1765017080.119144,nudge,0.000,0.000,0.000
1765017080.123701,swerve,0.000,0.000,0.000
1765017080.124247,motor-ctrl,0.01,0.01,0.00
1765017080.125089,scan,0.000,0.000,0.000
1765017080.127083,radiozoa,0.280,0.108,0.000
1765017080.129972,avoid,0.000,0.000,0.000
1765017080.131096,scout,0.000,0.000,0.000
1765017080.138521,motor-ctrl,0.01,0.01,0.00
1765017080.140708,motor-ctrl,0.01,0.01,0.00
1765017080.142909,motor-ctrl,0.01,0.01,0.00
1765017080.172218,nudge,0.000,0.000,0.000
1765017080.184929,scan,0.000,0.000,0.000
1765017080.194197,swerve,0.000,0.000,0.000
1765017080.195888,scout,0.000,0.000,0.000
1765017080.196773,motor-ctrl,0.02,0.02,0.00
1765017080.198229,avoid,0.000,0.000,0.000
1765017080.202920,roam,0.000,0.613,0.000
1765017080.224039,nudge,0.000,0.000,0.000
1765017080.231859,radiozoa,0.280,0.107,0.000
1765017080.235348,motor-ctrl,0.02,0.02,0.00
1765017080.238110,motor-ctrl,0.02,0.02,0.00
1765017080.240539,motor-ctrl,0.02,0.02,0.00
1765017080.243066,scan,0.000,0.000,0.000
1765017080.254632,swerve,0.000,0.000,0.000
1765017080.255205,avoid,0.000,0.000,0.000
1765017080.255623,scout,0.000,0.000,0.000
1765017080.275676,motor-ctrl,0.03,0.03,0.00
1765017080.276242,nudge,0.000,0.000,0.000
1765017080.280692,roam,0.000,0.613,0.000
1765017080.294043,radiozoa,0.280,0.107,0.000
1765017080.295175,scan,0.000,0.000,0.000
1765017080.301778,motor-ctrl,0.03,0.03,0.00
1765017080.303946,motor-ctrl,0.03,0.03,0.00
1765017080.306144,motor-ctrl,0.03,0.03,0.00
1765017080.310045,swerve,0.000,0.000,0.000
1765017080.338652,avoid,0.000,0.000,0.000
1765017080.340098,nudge,0.000,0.000,0.000
1765017080.340626,scout,0.000,0.000,0.000
1765017080.352132,scan,0.000,0.000,0.000
1765017080.353017,motor-ctrl,0.04,0.04,0.00
1765017080.363495,swerve,0.000,0.000,0.000
1765017080.368726,roam,0.000,0.614,0.000
1765017080.373685,radiozoa,0.280,0.112,0.000
1765017080.381367,motor-ctrl,0.04,0.04,0.00
1765017080.383422,motor-ctrl,0.04,0.04,0.00
1765017080.385484,motor-ctrl,0.04,0.04,0.00
1765017080.400529,avoid,0.000,0.000,0.000
1765017080.407767,nudge,0.000,0.000,0.000
1765017080.408971,scan,0.000,0.000,0.000
1765017080.417599,scout,0.000,0.000,0.000
1765017080.426533,swerve,0.000,0.000,0.000
1765017080.430676,motor-ctrl,0.05,0.05,0.00
1765017080.441998,roam,0.000,0.612,0.000
1765017080.460419,avoid,0.000,0.000,0.000
1765017080.468768,nudge,0.000,0.000,0.000
1765017080.470801,radiozoa,0.280,0.109,0.000
1765017080.472076,pfwd,0.05
1765017080.473920,motor-ctrl,0.05,0.05,0.00
1765017080.474578,pfwd,0.05
1765017080.476160,motor-ctrl,0.05,0.05,0.00
1765017080.476811,pfwd,0.05
1765017080.478555,motor-ctrl,0.05,0.05,0.00
1765017080.479180,pfwd,0.05
1765017080.480900,scan,0.000,0.000,0.000
1765017080.482825,scout,0.000,0.000,-0.010
1765017080.486508,swerve,0.000,0.000,0.000
1765017080.491815,saft,-0.05
1765017080.522367,nudge,0.000,0.000,0.000
1765017080.539438,scan,0.000,0.000,0.000
1765017080.541523,swerve,0.000,0.000,0.000
1765017080.542790,avoid,0.000,0.000,0.000
1765017080.545357,scout,0.000,0.000,-0.017
1765017080.546474,motor-ctrl,0.06,0.06,-0.00
1765017080.551485,roam,0.000,0.613,0.000
1765017080.564508,radiozoa,0.280,0.108,0.000
1765017080.572775,pfwd,0.06
1765017080.574119,saft,-0.05
1765017080.574727,motor-ctrl,0.06,0.06,-0.00
1765017080.575312,pfwd,0.06
1765017080.576535,saft,-0.05
1765017080.577153,motor-ctrl,0.06,0.06,-0.00
1765017080.577741,pfwd,0.06
1765017080.578955,saft,-0.05
1765017080.579741,nudge,0.000,0.000,0.000
1765017080.580087,motor-ctrl,0.06,0.06,-0.00
1765017080.581008,pfwd,0.06
1765017080.582329,saft,-0.06
1765017080.600067,scan,0.000,0.000,0.000
1765017080.606555,avoid,0.000,0.000,0.000
1765017080.609406,swerve,0.000,0.000,0.000
1765017080.610037,scout,0.000,0.000,-0.022
1765017080.622936,motor-ctrl,0.07,0.07,-0.00
1765017080.632150,nudge,0.000,0.000,0.000
1765017080.640683,roam,0.000,0.613,0.000
1765017080.661044,scan,0.000,0.000,0.000
1765017080.663933,avoid,0.000,0.000,0.000
1765017080.670996,swerve,0.000,0.000,0.000
1765017080.677896,scout,0.000,0.000,0.000
1765017080.683844,nudge,0.000,0.000,0.000
1765017080.690849,pfwd,0.07
1765017080.710505,roam,0.000,0.613,0.000
1765017080.713581,scan,0.000,0.000,0.000
1765017080.717230,avoid,0.000,0.000,0.000
1765017080.725841,swerve,0.000,0.000,0.000
1765017080.731713,scout,0.000,0.000,0.000
1765017080.735736,nudge,0.000,0.000,0.000
1765017080.739533,radiozoa,0.280,0.108,0.000
1765017080.748085,saft,-0.06
1765017080.750533,motor-ctrl,0.07,0.07,-0.00
1765017080.751706,pfwd,0.07
1765017080.756288,saft,-0.06
1765017080.757324,motor-ctrl,0.07,0.07,-0.00
1765017080.759100,pfwd,0.07
1765017080.761031,saft,-0.06
1765017080.762299,motor-ctrl,0.07,0.07,-0.00
1765017080.766448,scan,0.000,0.000,0.000
1765017080.772490,avoid,0.000,0.000,0.000
1765017080.779895,swerve,0.000,0.000,0.000
1765017080.784436,scout,0.000,0.000,0.000
1765017080.788100,roam,0.000,0.613,0.000
1765017080.788994,nudge,0.000,0.000,0.000
1765017080.790642,pfwd,0.07
1765017080.802763,radiozoa,0.280,0.110,0.000
1765017080.803728,saft,-0.07
1765017080.828216,scan,0.000,0.000,0.000
1765017080.836920,avoid,0.000,0.000,0.000
1765017080.837338,motor-ctrl,0.08,0.08,0.00
1765017080.838849,swerve,0.000,0.000,0.000
1765017080.839263,scout,0.000,0.000,0.000
1765017080.840645,pfwd,0.08
1765017080.841717,nudge,0.000,0.000,0.000
1765017080.846521,roam,0.000,0.613,0.000
1765017080.854863,saft,-0.07
1765017080.856116,motor-ctrl,0.08,0.08,0.00
1765017080.869503,radiozoa,0.280,0.110,0.000
1765017080.878447,pfwd,0.08
1765017080.880481,scan,0.000,0.000,0.000
1765017080.891499,avoid,0.000,0.000,0.000
1765017080.893057,nudge,0.000,0.000,0.000
1765017080.893603,scout,0.000,0.000,0.000
1765017080.897034,swerve,0.000,0.000,0.000
1765017080.902699,roam,0.000,0.613,0.000
1765017080.908204,saft,-0.07
1765017080.909421,motor-ctrl,0.08,0.08,0.00
1765017080.932272,scan,0.000,0.000,0.000
1765017080.932923,pfwd,0.08
1765017080.942825,radiozoa,0.280,0.110,0.000
1765017080.944095,avoid,0.000,0.000,0.000
1765017080.945590,saft,-0.07
1765017080.946308,motor-ctrl,0.08,0.08,0.00
1765017080.946917,pfwd,0.08
1765017080.948206,nudge,0.000,0.000,0.000
1765017080.948719,saft,-0.08
1765017080.950311,scout,0.000,0.000,0.000
1765017080.952335,swerve,0.000,0.000,0.000
1765017080.957714,roam,0.000,0.613,0.000
1765017080.990668,scan,0.000,0.000,0.000
1765017080.991051,motor-ctrl,0.09,0.09,0.00
1765017080.992026,pfwd,0.09
1765017080.993321,saft,-0.08
1765017080.993909,motor-ctrl,0.09,0.09,0.00
1765017080.995925,avoid,0.000,0.000,0.000
1765017080.999262,nudge,0.000,0.000,0.000
1765017081.001921,scout,0.000,0.000,0.000
1765017081.005096,swerve,0.000,0.000,0.000
1765017081.011868,radiozoa,0.280,0.111,0.000
1765017081.014571,roam,0.000,0.622,0.000
1765017081.017248,pfwd,0.09
1765017081.018683,saft,-0.08
1765017081.019341,motor-ctrl,0.09,0.09,0.00
1765017081.019946,pfwd,0.09
1765017081.021271,saft,-0.08
1765017081.021900,motor-ctrl,0.09,0.09,0.00
1765017081.022496,pfwd,0.09
1765017081.023721,saft,-0.09
1765017081.050756,scan,0.000,0.000,0.000
1765017081.051237,avoid,0.000,0.000,0.000
1765017081.051700,nudge,0.000,0.000,0.000
1765017081.052365,motor-ctrl,0.10,0.10,0.00
1765017081.054150,scout,0.000,0.000,0.000
1765017081.054806,pfwd,0.10
1765017081.056116,saft,-0.09
1765017081.058372,swerve,0.000,0.000,0.000
1765017081.058772,motor-ctrl,0.10,0.10,0.00
1765017081.062623,pfwd,0.10
1765017081.078897,radiozoa,0.280,0.110,0.000
1765017081.080283,roam,0.000,0.613,0.000
1765017081.086609,saft,-0.09
1765017081.087343,motor-ctrl,0.10,0.10,0.00
1765017081.088016,pfwd,0.10
1765017081.089357,saft,-0.09
1765017081.090039,motor-ctrl,0.10,0.10,0.00
1765017081.090633,pfwd,0.10
1765017081.091864,saft,-0.10
1765017081.111188,nudge,0.000,0.000,0.000
1765017081.117890,scout,0.000,0.000,-0.008
1765017081.118503,avoid,0.000,0.000,0.000
1765017081.118798,scan,0.000,0.000,0.000
1765017081.135490,swerve,0.000,0.000,0.000
1765017081.148860,motor-ctrl,0.11,0.11,-0.00
1765017081.156822,roam,0.000,0.614,0.000
1765017081.169847,nudge,0.000,0.000,0.000
1765017081.174817,pfwd,0.11
1765017081.176232,saft,-0.10
1765017081.176874,motor-ctrl,0.11,0.11,-0.00
1765017081.185419,radiozoa,0.280,0.109,0.000
1765017081.188647,pfwd,0.11
1765017081.190014,saft,-0.10
1765017081.190615,motor-ctrl,0.11,0.11,-0.00
1765017081.191198,pfwd,0.11
1765017081.192573,scout,0.000,0.000,-0.013
1765017081.193541,saft,-0.10
1765017081.194234,motor-ctrl,0.11,0.11,-0.00
1765017081.194834,pfwd,0.11
1765017081.196060,saft,-0.11
1765017081.206659,avoid,0.000,0.000,0.000
1765017081.212514,scan,0.000,0.000,0.000
1765017081.214203,swerve,0.000,0.000,0.000
1765017081.225433,nudge,0.000,0.000,0.000
1765017081.226198,motor-ctrl,0.12,0.12,-0.00
1765017081.230296,roam,0.000,0.613,0.000
1765017081.244332,scout,0.000,0.000,-0.017
1765017081.248960,radiozoa,0.280,0.110,0.000
1765017081.249859,pfwd,0.12
1765017081.251194,saft,-0.11
1765017081.251808,motor-ctrl,0.12,0.12,-0.00
1765017081.252554,pfwd,0.12
1765017081.253814,saft,-0.11
1765017081.254387,motor-ctrl,0.12,0.12,-0.00
1765017081.254959,pfwd,0.12
1765017081.256217,saft,-0.11
1765017081.257131,motor-ctrl,0.12,0.12,-0.00
1765017081.257788,pfwd,0.12
1765017081.259071,saft,-0.12
1765017081.263500,avoid,0.000,0.000,0.000
1765017081.266074,scan,0.000,0.000,0.000
1765017081.282024,nudge,0.000,0.000,0.000
1765017081.292410,swerve,0.000,0.000,0.000
1765017081.303772,scout,0.000,0.000,0.000
1765017081.304339,motor-ctrl,0.13,0.13,-0.00
1765017081.315626,roam,0.000,0.613,0.000
1765017081.317989,avoid,0.000,0.000,0.000
1765017081.320116,scan,0.000,0.000,0.000
1765017081.332014,radiozoa,0.280,0.109,0.000
1765017081.332994,pfwd,0.13
1765017081.333507,nudge,0.000,0.000,0.000
1765017081.334825,saft,-0.12
1765017081.335455,motor-ctrl,0.13,0.13,-0.00
1765017081.336058,pfwd,0.13
1765017081.337304,saft,-0.12
1765017081.337881,motor-ctrl,0.13,0.13,-0.00
1765017081.338443,pfwd,0.13
1765017081.339632,saft,-0.12
1765017081.340331,motor-ctrl,0.13,0.13,-0.00
1765017081.340960,pfwd,0.13
1765017081.342183,saft,-0.13
1765017081.357846,swerve,0.000,0.000,0.000
1765017081.360413,scout,0.000,0.000,0.000
1765017081.361306,motor-ctrl,0.13,0.14,0.00
1765017081.370161,avoid,0.000,0.000,0.000
1765017081.373159,scan,0.000,0.000,0.000
1765017081.375467,pfwd,0.14
1765017081.376500,roam,0.000,0.613,0.000
1765017081.384616,nudge,0.000,0.000,0.000
1765017081.388849,saft,-0.13
1765017081.389689,motor-ctrl,0.13,0.14,0.00
1765017081.390326,pfwd,0.14
1765017081.391549,saft,-0.13
1765017081.392169,motor-ctrl,0.13,0.14,0.00
1765017081.400422,radiozoa,0.280,0.110,0.000
1765017081.403575,pfwd,0.14
1765017081.404931,saft,-0.13
1765017081.405670,motor-ctrl,0.13,0.14,0.00
1765017081.406312,pfwd,0.14
1765017081.407567,saft,-0.14
1765017081.425418,swerve,0.000,0.000,0.000
1765017081.431730,scout,0.000,0.000,0.000
1765017081.433707,scan,0.000,0.000,0.000
1765017081.438540,nudge,0.000,0.000,0.000
1765017081.439315,motor-ctrl,0.13,0.15,0.00
1765017081.439723,avoid,0.000,0.000,0.000
1765017081.449437,roam,0.000,0.612,0.000
1765017081.466183,radiozoa,0.280,0.107,0.000
1765017081.474699,pfwd,0.15
1765017081.476063,saft,-0.14
1765017081.476767,motor-ctrl,0.13,0.15,0.00
1765017081.477360,pfwd,0.15
1765017081.478587,saft,-0.14
1765017081.479210,motor-ctrl,0.13,0.15,0.00
1765017081.479795,pfwd,0.15
1765017081.481066,saft,-0.14
1765017081.481744,motor-ctrl,0.13,0.15,0.00
1765017081.482342,pfwd,0.15
1765017081.484950,swerve,0.000,0.000,0.000
1765017081.486298,scout,0.000,0.000,0.000
1765017081.489704,scan,0.000,0.000,0.000
1765017081.490946,nudge,0.000,0.000,0.000
1765017081.492664,avoid,0.000,0.000,0.000
1765017081.496160,saft,-0.15
1765017081.515079,motor-ctrl,0.13,0.16,0.00
1765017081.519911,roam,0.000,0.613,0.000
1765017081.530326,radiozoa,0.280,0.110,0.000
1765017081.538345,swerve,0.000,0.000,0.000
1765017081.539713,scout,0.000,0.000,0.000
1765017081.541186,scan,0.000,0.000,0.000
1765017081.541956,nudge,0.000,0.000,0.000
1765017081.544225,avoid,0.000,0.000,0.000
1765017081.550731,pfwd,0.15
1765017081.552110,saft,-0.15
1765017081.552803,motor-ctrl,0.13,0.16,0.00
1765017081.553411,pfwd,0.15
1765017081.554637,saft,-0.15
1765017081.555257,motor-ctrl,0.13,0.16,0.00
1765017081.555847,pfwd,0.15
1765017081.557204,saft,-0.15
1765017081.557854,motor-ctrl,0.13,0.16,0.00
1765017081.558439,pfwd,0.15
1765017081.571671,saft,-0.15
1765017081.576131,roam,0.000,0.613,0.000
1765017081.591572,swerve,0.000,0.000,0.000
1765017081.592898,nudge,0.000,0.000,0.000
1765017081.593444,scout,0.000,0.000,0.000
1765017081.594621,scan,0.000,0.000,0.000
1765017081.596302,avoid,0.000,0.000,0.000
1765017081.598708,radiozoa,0.280,0.111,0.000
1765017081.631458,motor-ctrl,0.13,0.17,0.00
1765017081.635713,roam,0.000,0.613,0.000
1765017081.643477,pfwd,0.16
1765017081.645617,swerve,0.000,0.000,0.000
1765017081.646141,nudge,0.000,0.000,0.000
1765017081.647236,scout,0.000,0.000,0.000
1765017081.648938,scan,0.000,0.000,0.000
1765017081.650161,avoid,0.000,0.000,0.000
1765017081.665651,radiozoa,0.280,0.110,0.000
1765017081.674782,saft,-0.15
