1763532380.612805,behave-mgr,START
1763532382.112994,pfwd,0.15
1763532382.114251,saft,-0.07
1763532382.114859,motor-ctrl,0.14,0.12,0.00
1763532382.115519,pfwd,0.15
1763532382.122424,saft,-0.11
1763532382.160588,motor-ctrl,0.13,0.17,0.00
1763532382.161368,pfwd,0.19
1763532382.162618,saft,-0.11
1763532382.163230,motor-ctrl,0.13,0.17,0.00
1763532382.163838,pfwd,0.19
1763532382.165093,saft,-0.11
1763532382.165742,motor-ctrl,0.13,0.17,0.00
1763532382.166340,pfwd,0.19
1763532382.167560,saft,-0.11
1763532382.168151,motor-ctrl,0.13,0.17,0.00
1763532382.168773,pfwd,0.19
1763532382.170057,saft,-0.16
1763532382.188669,avoid,0.214,0.000,0.000
1763532382.199581,motor-ctrl,0.13,0.17,0.00
1763532382.200417,pfwd,0.24
1763532382.201842,saft,-0.16
1763532382.202673,motor-ctrl,0.13,0.17,0.00
1763532382.203340,pfwd,0.24
1763532382.204639,saft,-0.16
1763532382.205348,motor-ctrl,0.13,0.17,0.00
1763532382.205999,pfwd,0.24
1763532382.207238,saft,-0.16
1763532382.207825,motor-ctrl,0.13,0.17,0.00
1763532382.208470,pfwd,0.24
1763532382.209705,saft,-0.20
1763532382.238059,motor-ctrl,0.13,0.17,0.00
1763532382.238799,pfwd,0.29
1763532382.240055,saft,-0.20
1763532382.240656,motor-ctrl,0.13,0.17,0.00
1763532382.241329,pfwd,0.29
1763532382.242591,saft,-0.20
1763532382.243196,motor-ctrl,0.13,0.17,0.00
1763532382.243790,pfwd,0.29
1763532382.245032,saft,-0.20
1763532382.245661,motor-ctrl,0.13,0.17,0.00
1763532382.246246,pfwd,0.29
1763532382.247504,saft,-0.25
1763532382.278717,motor-ctrl,0.13,0.17,0.00
1763532382.279477,pfwd,0.33
1763532382.280794,saft,-0.25
1763532382.281505,motor-ctrl,0.13,0.17,0.00
1763532382.282116,pfwd,0.33
1763532382.283436,saft,-0.25
1763532382.284058,motor-ctrl,0.13,0.17,0.00
1763532382.284656,pfwd,0.33
1763532382.285972,saft,-0.25
1763532382.286587,motor-ctrl,0.13,0.17,0.00
1763532382.287167,pfwd,0.33
1763532382.288384,saft,-0.30
1763532382.339434,motor-ctrl,0.13,0.17,0.00
1763532382.349080,pfwd,0.35
1763532382.350484,saft,-0.30
1763532382.351208,motor-ctrl,0.13,0.17,0.00
1763532382.351822,pfwd,0.35
1763532382.353251,saft,-0.30
1763532382.354071,motor-ctrl,0.13,0.17,0.00
1763532382.354846,pfwd,0.35
1763532382.356123,saft,-0.30
1763532382.356868,motor-ctrl,0.13,0.17,0.00
1763532382.357558,pfwd,0.35
1763532382.358954,saft,-0.31
1763532382.366256,radiozoa,0.129,0.374,0.000
1763532382.401045,avoid,0.209,0.000,0.000
1763532382.417021,motor-ctrl,0.13,0.19,0.00
1763532382.417782,pfwd,0.35
1763532382.419097,saft,-0.31
1763532382.419759,motor-ctrl,0.13,0.19,0.00
1763532382.420366,pfwd,0.35
1763532382.421614,saft,-0.31
1763532382.422321,motor-ctrl,0.13,0.19,0.00
1763532382.422945,pfwd,0.35
1763532382.424216,saft,-0.31
1763532382.424892,motor-ctrl,0.13,0.19,0.00
1763532382.425527,pfwd,0.35
1763532382.426777,saft,-0.32
1763532382.475832,motor-ctrl,0.13,0.19,0.00
1763532382.476624,pfwd,0.33
1763532382.478004,saft,-0.32
1763532382.478726,motor-ctrl,0.13,0.19,0.00
1763532382.479345,pfwd,0.33
1763532382.479952,sfwd,-0.05
1763532382.480872,saft,-0.32
1763532382.481581,motor-ctrl,0.13,0.19,0.00
1763532382.482185,pfwd,0.33
1763532382.482795,sfwd,-0.05
1763532382.483476,paft,0.05
1763532382.484089,saft,-0.32
1763532382.484781,motor-ctrl,0.13,0.19,0.00
1763532382.485447,pfwd,0.33
1763532382.486066,sfwd,-0.05
1763532382.486619,paft,0.05
1763532382.487210,saft,-0.31
1763532382.515357,motor-ctrl,0.13,0.19,0.00
1763532382.516140,pfwd,0.31
1763532382.516774,sfwd,-0.05
1763532382.517411,paft,0.05
1763532382.517976,saft,-0.31
1763532382.518637,motor-ctrl,0.13,0.19,0.00
1763532382.519235,pfwd,0.31
1763532382.519842,sfwd,-0.06
1763532382.520415,paft,0.05
1763532382.521036,saft,-0.31
1763532382.521715,motor-ctrl,0.13,0.19,0.00
1763532382.522325,pfwd,0.31
1763532382.522920,sfwd,-0.06
1763532382.523483,paft,0.06
1763532382.524050,saft,-0.31
1763532382.524654,motor-ctrl,0.13,0.19,0.00
1763532382.525341,pfwd,0.31
1763532382.525920,sfwd,-0.06
1763532382.526478,paft,0.06
1763532382.527042,saft,-0.30
1763532382.575525,motor-ctrl,0.13,0.19,0.00
1763532382.587746,pfwd,0.29
1763532382.588505,sfwd,-0.06
1763532382.589191,paft,0.06
1763532382.589805,saft,-0.30
1763532382.590446,motor-ctrl,0.13,0.19,0.00
1763532382.592823,pfwd,0.29
1763532382.599535,sfwd,-0.07
1763532382.600318,paft,0.06
1763532382.600984,saft,-0.30
1763532382.601784,motor-ctrl,0.13,0.19,0.00
1763532382.602418,pfwd,0.29
1763532382.603019,sfwd,-0.07
1763532382.603610,paft,0.07
1763532382.607565,radiozoa,0.169,0.390,0.000
1763532382.608445,avoid,0.203,0.000,0.000
1763532382.609007,saft,-0.30
1763532382.610128,motor-ctrl,0.13,0.19,0.00
1763532382.610763,pfwd,0.29
1763532382.611344,sfwd,-0.07
1763532382.611897,paft,0.07
1763532382.612437,saft,-0.30
1763532382.651926,motor-ctrl,0.14,0.20,0.00
1763532382.652670,pfwd,0.29
1763532382.653333,sfwd,-0.07
1763532382.653890,paft,0.07
1763532382.654430,saft,-0.30
1763532382.655038,motor-ctrl,0.14,0.20,0.00
1763532382.655607,pfwd,0.29
1763532382.656157,sfwd,-0.08
1763532382.656685,paft,0.07
1763532382.657398,saft,-0.30
1763532382.658120,motor-ctrl,0.14,0.20,0.00
1763532382.658746,pfwd,0.29
1763532382.659338,sfwd,-0.08
1763532382.659895,paft,0.08
1763532382.660447,saft,-0.30
1763532382.661124,motor-ctrl,0.14,0.20,0.00
1763532382.661756,pfwd,0.29
1763532382.662321,sfwd,-0.08
1763532382.662864,paft,0.08
1763532382.663407,saft,-0.28
1763532382.691139,motor-ctrl,0.14,0.20,0.00
1763532382.691888,pfwd,0.29
1763532382.692489,sfwd,-0.08
1763532382.693044,paft,0.08
1763532382.693623,saft,-0.28
1763532382.694229,motor-ctrl,0.14,0.20,0.00
1763532382.694827,pfwd,0.29
1763532382.695389,sfwd,-0.09
1763532382.695936,paft,0.08
1763532382.696501,saft,-0.28
1763532382.697177,motor-ctrl,0.14,0.20,0.00
1763532382.697818,pfwd,0.29
1763532382.698386,sfwd,-0.09
1763532382.698937,paft,0.09
1763532382.699481,saft,-0.28
1763532382.700086,motor-ctrl,0.14,0.20,0.00
1763532382.700684,pfwd,0.29
1763532382.701327,sfwd,-0.09
1763532382.701899,paft,0.09
1763532382.702458,saft,-0.27
1763532382.749421,motor-ctrl,0.14,0.20,0.00
1763532382.750141,pfwd,0.29
1763532382.750735,sfwd,-0.09
1763532382.751340,paft,0.09
1763532382.751889,saft,-0.27
1763532382.752510,motor-ctrl,0.14,0.20,0.00
1763532382.753109,pfwd,0.29
1763532382.753711,sfwd,-0.10
1763532382.754258,paft,0.09
1763532382.754819,saft,-0.27
1763532382.755428,motor-ctrl,0.14,0.20,0.00
1763532382.756032,pfwd,0.29
1763532382.756590,sfwd,-0.10
1763532382.757149,paft,0.10
1763532382.757732,saft,-0.27
1763532382.758339,motor-ctrl,0.14,0.20,0.00
1763532382.758930,pfwd,0.29
1763532382.759474,sfwd,-0.10
1763532382.760004,paft,0.10
1763532382.760551,saft,-0.26
1763532382.807976,motor-ctrl,0.14,0.20,0.00
1763532382.811746,avoid,0.198,0.000,0.000
1763532382.816525,pfwd,0.28
1763532382.826976,sfwd,-0.10
1763532382.827791,paft,0.10
1763532382.828412,saft,-0.26
1763532382.829207,motor-ctrl,0.14,0.20,0.00
1763532382.829856,pfwd,0.28
1763532382.830432,sfwd,-0.11
1763532382.830986,paft,0.10
1763532382.831542,saft,-0.26
1763532382.832245,motor-ctrl,0.14,0.20,0.00
1763532382.836283,pfwd,0.28
1763532382.844326,radiozoa,0.144,0.396,0.000
1763532382.845037,sfwd,-0.11
1763532382.845812,paft,0.11
1763532382.846411,saft,-0.26
1763532382.847113,motor-ctrl,0.14,0.20,0.00
1763532382.849336,pfwd,0.28
1763532382.853055,sfwd,-0.11
1763532382.853772,paft,0.11
1763532382.854371,saft,-0.27
1763532382.904538,motor-ctrl,0.13,0.20,0.00
1763532382.905332,pfwd,0.30
1763532382.905944,sfwd,-0.11
1763532382.906505,paft,0.11
1763532382.907075,saft,-0.27
1763532382.907712,motor-ctrl,0.13,0.20,0.00
1763532382.908306,pfwd,0.30
1763532382.908870,sfwd,-0.12
1763532382.909448,paft,0.11
1763532382.910022,saft,-0.27
1763532382.910780,motor-ctrl,0.13,0.20,0.00
1763532382.911488,pfwd,0.30
1763532382.912170,sfwd,-0.12
1763532382.912853,paft,0.12
1763532382.913539,saft,-0.27
1763532382.914340,motor-ctrl,0.13,0.20,0.00
1763532382.915036,pfwd,0.30
1763532382.915708,sfwd,-0.12
1763532382.916396,paft,0.12
1763532382.917102,saft,-0.28
1763532382.964635,motor-ctrl,0.13,0.20,0.00
1763532382.965576,pfwd,0.29
1763532382.966291,sfwd,-0.12
1763532382.966988,paft,0.12
1763532382.967648,saft,-0.28
1763532382.968457,motor-ctrl,0.13,0.20,0.00
1763532382.969270,pfwd,0.29
1763532382.970014,sfwd,-0.13
1763532382.970681,paft,0.12
1763532382.971342,saft,-0.28
1763532382.972181,motor-ctrl,0.13,0.20,0.00
1763532382.972949,pfwd,0.29
1763532382.973660,sfwd,-0.13
1763532382.974332,paft,0.13
1763532382.975020,saft,-0.28
1763532382.975806,motor-ctrl,0.13,0.20,0.00
1763532382.976506,pfwd,0.29
1763532382.977251,sfwd,-0.13
1763532382.978019,paft,0.13
1763532382.978688,saft,-0.28
1763532383.017336,avoid,0.198,0.000,0.000
1763532383.021342,motor-ctrl,0.13,0.20,0.00
1763532383.025796,pfwd,0.29
1763532383.032990,sfwd,-0.13
1763532383.035302,paft,0.13
1763532383.036024,saft,-0.28
1763532383.036685,motor-ctrl,0.13,0.20,0.00
1763532383.037390,pfwd,0.29
1763532383.037961,sfwd,-0.14
1763532383.038511,paft,0.13
1763532383.039059,saft,-0.28
1763532383.039677,motor-ctrl,0.13,0.20,0.00
1763532383.040270,pfwd,0.29
1763532383.040831,sfwd,-0.14
1763532383.041414,paft,0.14
1763532383.041980,saft,-0.28
1763532383.042602,motor-ctrl,0.13,0.20,0.00
1763532383.043185,pfwd,0.29
1763532383.043739,sfwd,-0.14
1763532383.044294,paft,0.14
1763532383.044849,saft,-0.29
1763532383.077743,motor-ctrl,0.13,0.20,0.00
1763532383.083163,pfwd,0.28
1763532383.093253,radiozoa,0.166,0.398,0.000
1763532383.093963,sfwd,-0.14
1763532383.094701,paft,0.14
1763532383.095432,saft,-0.29
1763532383.096170,motor-ctrl,0.13,0.20,0.00
1763532383.096827,pfwd,0.28
1763532383.097474,sfwd,-0.15
1763532383.098086,paft,0.14
1763532383.098686,saft,-0.29
1763532383.099345,motor-ctrl,0.13,0.20,0.00
1763532383.099957,pfwd,0.28
1763532383.100528,sfwd,-0.15
1763532383.101095,paft,0.15
1763532383.101686,saft,-0.29
1763532383.102463,motor-ctrl,0.13,0.20,0.00
1763532383.103149,pfwd,0.28
1763532383.103825,sfwd,-0.15
1763532383.104466,paft,0.15
1763532383.105106,saft,-0.29
1763532383.152959,motor-ctrl,0.14,0.20,0.00
1763532383.153690,pfwd,0.29
1763532383.154288,sfwd,-0.15
1763532383.154841,paft,0.15
1763532383.156666,saft,-0.29
1763532383.157544,motor-ctrl,0.14,0.20,0.00
1763532383.158201,pfwd,0.29
1763532383.158838,sfwd,-0.16
1763532383.159395,paft,0.15
1763532383.159940,saft,-0.29
1763532383.160577,motor-ctrl,0.14,0.20,0.00
1763532383.161257,pfwd,0.29
1763532383.161843,sfwd,-0.16
1763532383.162392,paft,0.16
1763532383.162936,saft,-0.29
1763532383.163573,motor-ctrl,0.14,0.20,0.00
1763532383.164183,pfwd,0.29
1763532383.164777,sfwd,-0.16
1763532383.165385,paft,0.16
1763532383.165956,saft,-0.29
1763532383.209379,motor-ctrl,0.14,0.20,0.00
1763532383.210113,pfwd,0.29
1763532383.210734,sfwd,-0.16
1763532383.211296,paft,0.16
1763532383.211869,saft,-0.29
1763532383.212485,motor-ctrl,0.14,0.20,0.00
1763532383.213085,pfwd,0.29
1763532383.213717,sfwd,-0.17
1763532383.214289,paft,0.16
1763532383.214840,saft,-0.29
1763532383.215440,motor-ctrl,0.14,0.20,0.00
1763532383.222822,avoid,0.166,0.000,0.000
1763532383.231740,pfwd,0.29
1763532383.232487,sfwd,-0.17
1763532383.233153,paft,0.17
1763532383.233763,saft,-0.29
1763532383.234421,motor-ctrl,0.14,0.20,0.00
1763532383.235022,pfwd,0.29
1763532383.235588,sfwd,-0.17
1763532383.236143,paft,0.17
1763532383.236687,saft,-0.30
1763532383.285867,motor-ctrl,0.13,0.20,0.00
1763532383.286632,pfwd,0.30
1763532383.287236,sfwd,-0.17
1763532383.287809,paft,0.17
1763532383.288374,saft,-0.30
1763532383.289078,motor-ctrl,0.13,0.20,0.00
1763532383.289729,pfwd,0.30
1763532383.290311,sfwd,-0.18
1763532383.290877,paft,0.17
1763532383.291418,saft,-0.30
1763532383.292074,motor-ctrl,0.13,0.20,0.00
1763532383.292679,pfwd,0.30
1763532383.293339,sfwd,-0.18
1763532383.293918,paft,0.18
1763532383.309090,saft,-0.30
1763532383.310134,motor-ctrl,0.13,0.20,0.00
1763532383.315064,radiozoa,0.160,0.399,0.000
1763532383.316084,pfwd,0.30
1763532383.316801,sfwd,-0.18
1763532383.317417,paft,0.18
1763532383.318000,saft,-0.31
1763532383.363455,motor-ctrl,0.13,0.20,0.00
1763532383.364213,pfwd,0.31
1763532383.364834,sfwd,-0.18
1763532383.365444,paft,0.18
1763532383.366031,saft,-0.31
1763532383.366663,motor-ctrl,0.13,0.20,0.00
1763532383.367277,pfwd,0.31
1763532383.367841,sfwd,-0.18
1763532383.368390,paft,0.18
1763532383.368963,saft,-0.31
1763532383.369623,motor-ctrl,0.13,0.20,0.00
1763532383.370269,pfwd,0.31
1763532383.370830,sfwd,-0.18
1763532383.371390,paft,0.20
1763532383.371976,saft,-0.31
1763532383.372592,motor-ctrl,0.13,0.20,0.00
1763532383.373266,pfwd,0.31
1763532383.373840,sfwd,-0.18
1763532383.374434,paft,0.20
1763532383.375043,saft,-0.30
1763532383.422982,motor-ctrl,0.13,0.20,0.00
1763532383.424542,avoid,0.147,0.000,0.000
1763532383.438555,pfwd,0.30
1763532383.439302,sfwd,-0.18
1763532383.439886,paft,0.20
1763532383.440457,saft,-0.30
1763532383.441164,motor-ctrl,0.13,0.20,0.00
1763532383.441789,pfwd,0.30
1763532383.442365,sfwd,-0.17
1763532383.442932,paft,0.20
1763532383.443480,saft,-0.30
1763532383.444111,motor-ctrl,0.13,0.20,0.00
1763532383.444698,pfwd,0.30
1763532383.445362,sfwd,-0.17
1763532383.445921,paft,0.21
1763532383.446470,saft,-0.30
1763532383.447087,motor-ctrl,0.13,0.20,0.00
1763532383.447701,pfwd,0.30
1763532383.448262,sfwd,-0.17
1763532383.448838,paft,0.21
1763532383.449435,saft,-0.31
1763532383.502660,motor-ctrl,0.12,0.20,0.00
1763532383.503476,pfwd,0.31
1763532383.504139,sfwd,-0.17
1763532383.504800,paft,0.21
1763532383.505431,saft,-0.31
1763532383.506097,motor-ctrl,0.12,0.20,0.00
1763532383.506714,pfwd,0.31
1763532383.507297,sfwd,-0.16
1763532383.507862,paft,0.21
1763532383.508432,saft,-0.31
1763532383.509112,motor-ctrl,0.12,0.20,0.00
1763532383.509763,pfwd,0.31
1763532383.510339,sfwd,-0.16
1763532383.510906,paft,0.20
1763532383.511459,saft,-0.31
1763532383.512087,motor-ctrl,0.12,0.20,0.00
1763532383.512691,pfwd,0.31
1763532383.513353,sfwd,-0.16
1763532383.513916,paft,0.20
1763532383.514497,saft,-0.30
1763532383.562366,motor-ctrl,0.12,0.20,0.00
1763532383.574452,radiozoa,0.043,0.400,0.000
1763532383.575156,pfwd,0.31
1763532383.575816,sfwd,-0.16
1763532383.576387,paft,0.20
1763532383.576957,saft,-0.30
1763532383.577704,motor-ctrl,0.12,0.20,0.00
1763532383.578340,pfwd,0.31
1763532383.578906,sfwd,-0.15
1763532383.579462,paft,0.20
1763532383.580017,saft,-0.30
1763532383.580640,motor-ctrl,0.12,0.20,0.00
1763532383.581373,pfwd,0.31
1763532383.581956,sfwd,-0.15
1763532383.582520,paft,0.20
1763532383.583064,saft,-0.30
1763532383.583680,motor-ctrl,0.12,0.20,0.00
1763532383.584259,pfwd,0.31
1763532383.584848,sfwd,-0.15
1763532383.585430,paft,0.20
1763532383.585993,saft,-0.31
1763532383.631803,avoid,0.110,0.000,0.000
1763532383.640502,motor-ctrl,0.08,0.20,0.00
1763532383.654669,pfwd,0.31
1763532383.655418,sfwd,-0.15
1763532383.656012,paft,0.20
1763532383.656594,saft,-0.31
1763532383.657341,motor-ctrl,0.08,0.20,0.00
1763532383.657950,pfwd,0.31
1763532383.658511,sfwd,-0.15
1763532383.659083,paft,0.20
1763532383.659633,saft,-0.31
1763532383.660276,motor-ctrl,0.08,0.20,0.00
1763532383.660870,pfwd,0.31
1763532383.661480,sfwd,-0.15
1763532383.662052,paft,0.20
1763532383.662608,saft,-0.31
1763532383.663229,motor-ctrl,0.08,0.20,0.00
1763532383.663813,pfwd,0.31
1763532383.664386,sfwd,-0.15
1763532383.664949,paft,0.20
1763532383.665532,saft,-0.31
1763532383.699778,motor-ctrl,0.05,0.20,0.00
1763532383.700509,pfwd,0.29
1763532383.701148,sfwd,-0.15
1763532383.701757,paft,0.20
1763532383.702350,saft,-0.31
1763532383.702966,motor-ctrl,0.05,0.20,0.00
1763532383.703565,pfwd,0.29
1763532383.704124,sfwd,-0.15
1763532383.704671,paft,0.20
1763532383.705311,saft,-0.31
1763532383.705945,motor-ctrl,0.05,0.20,0.00
1763532383.706537,pfwd,0.29
1763532383.707098,sfwd,-0.15
1763532383.707642,paft,0.20
1763532383.708207,saft,-0.31
1763532383.708845,motor-ctrl,0.05,0.20,0.00
1763532383.709488,pfwd,0.29
1763532383.710055,sfwd,-0.15
1763532383.710613,paft,0.20
1763532383.711165,saft,-0.30
1763532383.738951,motor-ctrl,0.05,0.20,0.00
1763532383.739689,pfwd,0.27
1763532383.740295,sfwd,-0.15
1763532383.740861,paft,0.20
1763532383.741441,saft,-0.30
1763532383.742053,motor-ctrl,0.05,0.20,0.00
1763532383.742647,pfwd,0.27
1763532383.743223,sfwd,-0.14
1763532383.743762,paft,0.20
1763532383.744322,saft,-0.30
1763532383.744928,motor-ctrl,0.05,0.20,0.00
1763532383.745565,pfwd,0.27
1763532383.746136,sfwd,-0.14
1763532383.746698,paft,0.20
1763532383.747248,saft,-0.30
1763532383.747898,motor-ctrl,0.05,0.20,0.00
1763532383.748484,pfwd,0.27
1763532383.749060,sfwd,-0.14
1763532383.749650,paft,0.20
1763532383.750207,saft,-0.30
1763532383.801232,motor-ctrl,0.05,0.20,0.00
1763532383.805727,pfwd,0.25
1763532383.811638,sfwd,-0.14
1763532383.815784,radiozoa,0.013,0.400,0.000
1763532383.816402,paft,0.20
1763532383.817063,saft,-0.30
1763532383.817793,motor-ctrl,0.05,0.20,0.00
1763532383.818407,pfwd,0.25
1763532383.818991,sfwd,-0.14
1763532383.819571,paft,0.20
1763532383.820132,saft,-0.30
1763532383.820790,motor-ctrl,0.05,0.20,0.00
1763532383.821429,pfwd,0.25
1763532383.822121,sfwd,-0.14
1763532383.822694,paft,0.20
1763532383.823243,saft,-0.30
1763532383.823873,motor-ctrl,0.05,0.20,0.00
1763532383.824464,pfwd,0.25
1763532383.825092,sfwd,-0.14
1763532383.825721,paft,0.20
1763532383.826355,saft,-0.29
1763532383.857486,avoid,0.110,0.000,0.000
1763532383.876857,motor-ctrl,0.04,0.20,0.00
1763532383.877779,pfwd,0.24
1763532383.881588,sfwd,-0.14
1763532383.891012,paft,0.20
1763532383.891764,saft,-0.29
1763532383.892471,motor-ctrl,0.04,0.20,0.00
1763532383.893094,pfwd,0.24
1763532383.893731,sfwd,-0.14
1763532383.894821,paft,0.20
1763532383.895457,saft,-0.29
1763532383.896147,motor-ctrl,0.04,0.20,0.00
1763532383.896806,pfwd,0.24
1763532383.897484,sfwd,-0.14
1763532383.898344,paft,0.19
1763532383.898997,saft,-0.29
1763532383.899763,motor-ctrl,0.04,0.20,0.00
1763532383.900455,pfwd,0.24
1763532383.901218,sfwd,-0.14
1763532383.901920,paft,0.19
1763532383.902512,saft,-0.28
1763532383.934966,motor-ctrl,0.04,0.20,0.00
1763532383.935737,pfwd,0.21
1763532383.936345,sfwd,-0.14
1763532383.936886,paft,0.19
1763532383.937498,saft,-0.28
1763532383.938157,motor-ctrl,0.04,0.20,0.00
1763532383.938752,pfwd,0.21
1763532383.939324,sfwd,-0.14
1763532383.939895,paft,0.19
1763532383.940439,saft,-0.28
1763532383.941104,motor-ctrl,0.04,0.20,0.00
1763532383.941725,pfwd,0.21
1763532383.942320,sfwd,-0.14
1763532383.942870,paft,0.19
1763532383.943417,saft,-0.28
1763532383.944006,motor-ctrl,0.04,0.20,0.00
1763532383.944661,pfwd,0.21
1763532383.947209,sfwd,-0.14
1763532383.947996,paft,0.19
1763532383.948597,saft,-0.27
1763532383.993466,motor-ctrl,0.04,0.20,0.00
1763532383.994210,pfwd,0.18
1763532383.994795,sfwd,-0.14
1763532383.995392,paft,0.19
1763532383.995990,saft,-0.27
1763532383.996600,motor-ctrl,0.04,0.20,0.00
1763532383.997267,pfwd,0.18
1763532383.997849,sfwd,-0.14
1763532383.998394,paft,0.19
1763532383.998937,saft,-0.27
1763532383.999588,motor-ctrl,0.04,0.20,0.00
1763532384.000227,pfwd,0.18
1763532384.000823,sfwd,-0.14
1763532384.001408,paft,0.18
1763532384.001965,saft,-0.27
1763532384.002645,motor-ctrl,0.04,0.20,0.00
1763532384.003237,pfwd,0.18
1763532384.003830,sfwd,-0.14
1763532384.004378,paft,0.18
1763532384.004916,saft,-0.25
1763532384.052451,motor-ctrl,0.04,0.20,0.00
1763532384.064748,avoid,0.066,0.000,0.000
1763532384.066881,pfwd,0.16
1763532384.069342,radiozoa,-0.066,0.400,0.000
1763532384.069960,sfwd,-0.14
1763532384.070653,paft,0.18
1763532384.071219,saft,-0.25
1763532384.072206,motor-ctrl,0.04,0.20,0.00
1763532384.075735,pfwd,0.16
1763532384.076472,sfwd,-0.14
1763532384.077139,paft,0.18
1763532384.077749,saft,-0.25
1763532384.078392,motor-ctrl,0.04,0.20,0.00
1763532384.078981,pfwd,0.16
1763532384.079533,sfwd,-0.14
1763532384.080064,paft,0.18
1763532384.081255,saft,-0.25
1763532384.082013,motor-ctrl,0.04,0.20,0.00
1763532384.082625,pfwd,0.16
1763532384.083183,sfwd,-0.14
1763532384.083738,paft,0.18
1763532384.084284,saft,-0.25
1763532384.129873,motor-ctrl,-0.01,0.20,0.00
1763532384.139910,pfwd,0.14
1763532384.140679,sfwd,-0.14
1763532384.141355,paft,0.18
1763532384.141922,saft,-0.25
1763532384.142554,motor-ctrl,-0.01,0.20,0.00
1763532384.143153,pfwd,0.14
1763532384.143712,sfwd,-0.15
1763532384.144248,paft,0.18
1763532384.144845,saft,-0.25
1763532384.145503,motor-ctrl,-0.01,0.20,0.00
1763532384.146095,pfwd,0.14
1763532384.146648,sfwd,-0.15
1763532384.147199,paft,0.18
1763532384.147738,saft,-0.25
1763532384.148386,motor-ctrl,-0.01,0.20,0.00
1763532384.149049,pfwd,0.14
1763532384.149645,sfwd,-0.15
1763532384.150193,paft,0.18
1763532384.150729,saft,-0.22
1763532384.186932,motor-ctrl,-0.01,0.20,0.00
1763532384.187672,pfwd,0.10
1763532384.188253,sfwd,-0.15
1763532384.188813,paft,0.18
1763532384.189435,saft,-0.22
1763532384.190042,motor-ctrl,-0.01,0.20,0.00
1763532384.190623,pfwd,0.10
1763532384.191218,sfwd,-0.16
1763532384.191765,paft,0.18
1763532384.192322,saft,-0.22
1763532384.192912,motor-ctrl,-0.01,0.20,0.00
1763532384.193506,pfwd,0.10
1763532384.194067,sfwd,-0.16
1763532384.194600,paft,0.18
1763532384.195154,saft,-0.22
1763532384.195769,motor-ctrl,-0.01,0.20,0.00
1763532384.196388,pfwd,0.10
1763532384.196944,sfwd,-0.16
1763532384.197511,paft,0.18
1763532384.198051,saft,-0.20
1763532384.244630,motor-ctrl,-0.01,0.20,0.00
1763532384.245433,pfwd,0.07
1763532384.246068,sfwd,-0.16
1763532384.246627,paft,0.18
1763532384.247168,saft,-0.20
1763532384.247781,motor-ctrl,-0.01,0.20,0.00
1763532384.248361,pfwd,0.07
